date,flightNumber,departureCity,arrivalCity,seats
2020/5/31,NS8020,杭州,北京,"100011110110011011010100011110001110000111000011000000011100010101000001100101110011111001010001101011010111011101101010010110101001000111101000110101	"
2020/5/31,MF7186,杭州,北京,"111011011001001000001110111110001000011011110110100011000000000101011100111001001010000010111100011001111100011101111110010000011000100001000010011010	"
2020/5/31,MF1557,杭州,北京,"100110001011101001111011011111101001101110000101110011010000000110101100101111010110110000111011111000001000000111100101100001110100100100101101000001	"
2020/5/31,CZ5062,杭州,北京,"100011011111110101010011001110110000101010110110011100110001000111101110110011110000100011001110110100101001111100000011000011110101110100011101100001	"
2020/5/31,JD5870,合肥,北京,"101000010010010110011111110101111110111101110010110111000011001100010010101001110100100001111010100010000011110101001001000110101011010011110011111101	"
2020/5/31,MU7472,合肥,北京,"101010101000010011000001011000001000011100010000100000001111001001100111000100101010000001110110000100110000000100000001110100010111100011000000101100	"
2020/5/31,MU5169,合肥,北京,"100100100011001110011011110100111100011010011101101110101111000010001010000101010100011011111110110100011011000110111011011100110010001010011111101111	"
2020/5/31,KN5822,怀化,北京,"111101000000000111111010101111100000011110110111011010101100010100000010010111000000011100111110110100010010011110010001101111111011010011011100011001	"
2020/5/31,KN5616,惠州,北京,"101101111110100101011111011001110000011100100011010000000100010110011111001011111100001011000100010110010110000010010011110000111100111001001111100111	"
2020/5/31,KN5887,惠州,北京,"110010000000011100101001011110001010101111101000110101011111111000000001011100010000011100000011100100101000010011001110001111010100001011011000010010	"
2020/5/31,JD5316,鸡西,北京,"110111001100011100111111011101101011101001111000101011100100001011011000100011111000001100100001001001100110010111001111011101100111101000111010001010	"
2020/5/31,MF8212,嘉峪关,北京,"111110110000010011111111010011000101010010001011010110010001000011110001010000101111001001000100000001001100111101100110010111111011110011011011111100	"
2020/5/31,KN5652,金昌,北京,"111011111000010011111110101100101010001101011001111101110000000001100101101100011000010110101111100101111101101100010100001101110000101010101000011001	"
2020/5/31,KN5968,晋江,北京,"101011011100111001010001010010100100001101011100110001110110011001001100110110001100100001111100111100111000101011111101100010110000111110001010110001	"
2020/5/31,MF8131,晋江,北京,"100011010100000100101010001110001110100110111100111111011011110011111111100011010010010001110111001101000011000100101111100110101011000010100101011011	"
2020/5/31,MF8113,晋江,北京,"100010100100011111001110011111000111001011110110010011011011101000011011101011011000011001001010010111101011011101000101001011010000100001110111001100	"
2020/5/31,CZ5056,晋江,北京,"100011001100100101111001001101111101110101001100001110010100101100011110000000000001111100000100001000011010101100110110100101100111001111100101001101	"
2020/5/31,CZ5046,晋江,北京,"101001010111101010010001110001110010000100000101111111011111001110001000010111000100101111000101010101101101001111110000101100100010100100000001010001	"
2020/5/31,KN5256,昆明,北京,"101000010111100100100101010111011101011100010100010000001111101010111100100101000101101000000101100111001111011010000100001111101110001110111010110000	"
2020/5/31,CZ6160,昆明,北京,"101110111100100100011111000011000111011000110001111101001111000101110001110000010001010110100010110010110000101111100111001001010010000100000010010111	"
2020/5/31,MU9707,昆明,北京,"110000110000100011111000110111011110101110010110010100111000110100111010011011010010111101011101011101001111111000111000110100110100100101000100011101	"
2020/5/31,NS8026,兰州,北京,"101111101010010111000100111111001111001000110010000010110110001010001000101101100010010101000101101110110010110111011011100000000110010111001011100101	"
2020/5/31,MF7192,兰州,北京,"111100111101010100110011100001110000101111011001000110111000101101101111011100010111011110101111100001001001011111110010010001011011101101000000111010	"
2020/5/31,JD5216,丽江,北京,"111100101111010110001010000011110110001011001001001011011010010110101101011101000011001100101100001100110101111000000111100101111001011111100111000001	"
2020/5/31,MU5166,连云港,北京,"100001010100001110000111111000001101011010010000101111110100001010010100100100110111001101010110110111011111011111110100011101110101100110111001110011	"
2020/5/31,MU5696,洛阳,北京,"101110100101000011001110111001011110111100001101100111000011011100011001000000101100001001001111000001111010110101111101110111011001100100111101100000	"
2020/5/31,KN2912,吕梁,北京,"100010001000110011111010101000011011101111110111000100111100110010110100010000011110110101101011100000111101011000010100000001001001011010010000111000	"
2020/5/31,KN5918,龙岩,北京,"101010100110100011001111010110101000111000100010010010111001010000011010111110100111011100001011111010110001000111011101100100001111000011101000101001	"
2020/5/31,JD5596,梅州,北京,"100110000000001011001011001101100011010001110100110110111000001011110010110010011000011101010100011100010110011001010110011100001100001010100001000110	"
2020/5/31,JD5768,南昌,北京,"100110000101010001000011000000001101001111010100111011011101000000101010110000110010100010000001100011010011010111101111100101000011100010000001110001	"
2020/5/31,NS8008,南昌,北京,"101011100011101111001101110011111000111101111000010000110011110010001110110001111011000011111110001011100111010101110100011010101111101100000010111110	"
2020/5/31,MF7174,南昌,北京,"111000110001100011111110101010100011110110101101001111001000001001010110000101010111111001110011000010010111101001000111101001000001101111100101011001	"
2020/5/31,MU5187,南昌,北京,"110000101111110000110010111110101000100000000101111010001111110011000101111011100111110000100011011001100111000111000010101011111000110101101101010001	"
2020/5/31,CZ6945,南充,北京,"100100010010110111011001001001011100001000010000101111001001100110100111100011101101101101000100000011110001101011110000100010110000000110001010001101	"
2020/5/31,JD5836,南宁,北京,"101110000001101101101110100110010100111001110100101111001101110101110100010001001000010110010100011010011010010110111100011011101001101110110110010111	"
2020/5/31,CZ3277,南宁,北京,"111001101110101101111111100001010101101010000010011111000001010100100110011101101010110000110100001011111100010101111000111010011100000000011100010101	"
2020/5/31,NS8052,南宁,北京,"111100011111010001100000111110101011110101000011111011001001010001111100111011100110011100011001100110011100101001111100111101001101101101101101001101	"
2020/5/31,DZ6201,南通,北京,"110100111010100010000000010100001110101000001100010111110001011001011011001000001011000001111111111011100100110100010011110000111001011110111100111111	"
2020/5/31,NS8006,南通,北京,"101011110010111111111101101001100011110111010000000110001010100101010111110011101001001010010101101101111011101000101110010010100011011110011010100101	"
2020/5/31,MF7172,南通,北京,"100111000000100110111001011100101101101111110100011110110000010010100100000001101111010111000100011010011001110011110000111010011011110100110100111010	"
2020/5/31,KN5760,南阳,北京,"101111011011100000111011110010110000001011001000001100110001000000100110101001000001110011001011101101011001011000110000011111000110001101000010110000	"
2020/5/31,KN5992,宁波,北京,"111001110100101010000100001001001000110110111000101100111111101010111000000101101110101111010110011010111111001000000110000110001100000101000011101110	"
2020/5/31,NS8028,宁波,北京,"111111111101000101111001010000011110001001101110110100100100011110110101010000110011011000101011100111101001100111010111110000011010101011110001101011	"
2020/5/31,MF7194,宁波,北京,"110100100010101011100100011000001100111001000111011100110001000111011011000011001001100110100011000001101010001010000110100011110111101100100011111011	"
2020/5/31,MU5168,宁波,北京,"100001011010101011010100110010100101011101101100000100110110010001000100101011011110101011001000100111011010110110000001010111110101100101110111111011	"
2020/5/31,KN2268,齐齐哈尔,北京,"100001110001001111001001111100010001110110110101000111010011100110010101001110100011001000010011000100100001010110011100011010000100111011110111101101	"
2020/5/31,MU5195,青岛,北京,"100101001100001111111011001100001100010110001010100110110011000111110001000100010000011111111010101001101110011110011001111010100111001101101110010011	"
2020/5/31,MU5193,青岛,北京,"100111100001011110010111110001001000110010011101001101101011100010000000111101001000111001111101111000111100111001111010001101010011110001100111001001	"
2020/5/31,MU7470,青岛,北京,"101001100001000001111100100111011100011010010000000101010011011001100100011100111000111011000100111100001100101000101010111010010011000100110010001100	"
2020/5/31,KN5932,衢州,北京,"101010001000000011011001100011000000100101101101001111011111110111100001000101111000100111100000011101111111110111010111000010101110101001111011111001	"
2020/5/31,KN5856,日照,北京,"101100110011000111101011000111101111110010111011010000001010100101000001110001001000111111110011110000110000000000001100101111011110111110110000001011	"
2020/5/31,JD5870,三亚,北京,"110111001001010010110101000101010000110000010000101010000100111001010010110101111101110101001001111010010110010010111010110011001011110010111000111100	"
2020/5/31,JD5578,三亚,北京,"111100110110011111110001101011110100100011111111010001100100111101000100011011111011001100111101010100000101011110101100000010111101110111001111111000	"
2020/5/31,CZ6711,三亚,北京,"101010001001101100100010011100101110011101110101101100011110110110000000110011011110110010101111101100010101110100000000100100001001011001111100111000	"
2020/5/31,MF8394,三亚,北京,"110111000110011111111010011001011101000010010001001001111011110011010100100101111110001000101011110001100110110111000001000110110101100011110101001110	"
2020/5/31,NS8012,三亚,北京,"110110110110101011110010101011110010010110111010100000011010111100111001100000101100011010101010110011010011010011101111111111111001011100010110000001	"
2020/5/31,MF7178,三亚,北京,"101000000011010110111101101111010010000011101101101011110010010101011111101110111001110011001100010111001011010001110011101101111110000011010011000000	"
2020/5/31,CZ6715,三亚,北京,"100010011010101110001110111001111001011111100010011110000100100000000001110011101100111111101010101010010011000010101110110100001110001011011101100010	"
2020/5/31,CZ6717,三亚,北京,"111011000110100101000011100010011111001010000011000111111100111010110011100000000010110011011000111010100000000011110010001110010100000001011010001100	"
2020/5/31,MF1662,三亚,北京,"101110000000101100010111011001011011101011010111110100110111010110111011011110010111111100111011000100000100100111100001001011101001010000000101110111	"
2020/5/31,CZ5871,三亚,北京,"101101101011110000110101111011110101111110000001110010110111101100100100011000100011110110000001000110011101011111011101111111101101010101010110100111	"
2020/5/31,KN5928,厦门,北京,"100000010011101011011101101001101111010111011100011100001100000001111101011101010001110100110101110101100000110011101100001000110000110000101101001010	"
2020/5/31,MU5169,厦门,北京,"101101011110100111010000011101000101011001100111111010111110001111110111100010110001001010000101010110110101111010110100010100110000000001011000101010	"
2020/5/31,MF8127,厦门,北京,"101010000001010100000001100011010011000000100100111001100110110001110110011101111001010000110011110110111100110011000010111011110100111011001100001101	"
2020/5/31,MF8101,厦门,北京,"101110010101010000100010110100101110011010101010000111010111000100000010011111010000000101001101100101000011000111111101001011101001101001111001000011	"
2020/5/31,MF8105,厦门,北京,"110010101100101000101010111010101010101111101001111101010000101011000000000011100010011011010101100110011110100111101100010000011110010010001101110101	"
2020/5/31,MF8169,厦门,北京,"111100011110010000001010111111011110001001011101000001010010001100001100010011011111001100100101011100001011010110001110110110100111110010001001111001	"
2020/5/31,CZ5897,厦门,北京,"111100100010101011001010100111101011001001100000011001111000110111001001000010010001001000001010010100100111110110001111001110010001101010001110101100	"
2020/5/31,CZ5036,厦门,北京,"100010111011010100010110000010000001011101110000101111110100001011111000011000101111110111110111110110001001111100100010111000000111100011110000000011010011011001000001001010001011111010101101110101001111100011010011011100111111001101011111	"
2020/5/31,CZ5040,厦门,北京,"111000001001110111010000001000010100101101111100010101110010010001100100001101011000011111000110110011010111010011100010010111001000000010101001010010	"
2020/5/31,CZ5070,厦门,北京,"100010000001010011111101001111100110001100111100110111000101000001001111100001010110011011000101010111111110011011010100010111010010100010010111100011	"
2020/5/31,KN5738,上海,北京,"100010101000111011111000110111001111010010011110101111010111010000001100101101101101010000101101110000111111010010101101110010001101110010010100001111	"
2020/5/31,MF8177,上海,北京,"100011011011110101011010101110100011001100001110101001000000101110011101000000010100101011101000000110100100111010000000100010001111110110110101110110	"
2020/5/31,KN5956,上海,北京,"110010010101000101101001000110110111011111010011101100110101000010110111111010101101000011100001011001100111111010011001001001101100011100110111101111	"
2020/5/31,KN5978,上海,北京,"100001001111100111110001001010000000110011010110111111110100010010101011000101111001101100000101111000001000111001101110101001111101000001000010100110	"
2020/5/31,CZ3908,上海,北京,"110011111101010001001000110000110111100100011111011011011011001011010101010101000000111101001001011011101110101011011101000000110111010111010011111000	"
2020/5/31,MF1799,上海,北京,"100111011111010100101000010011100010010100010101001100111110000000111010100111000100100111010111100011001110110110010101000100110100011011111111100110	"
2020/5/31,CZ5078,上海,北京,"111010001000100010000110101100011110001011110111011001101110000111010010110110101011001111111000010000011101100011000100111001100111010111100011001010	"
2020/5/31,CZ8888,上海,北京,"101101111010010010000101101011011011011011011111100010000110000110010101011011000100010110111001010000101110011001010101011110110000101111101111011101011000111111001001110101010000101110011001000100111110111101101000000001110001101101101101	"
2020/5/31,MF1933,上海,北京,"100000101011000001011100001110001100111001111001101001110001001010011001101011000110111110101101011001110110100000111100110110100111011110110000101010011001110101100001101110000110000000111100100101101001110010110101001001111001101001101111	"
2020/5/31,HO1259,上海,北京,"101010001000101111111011000100010100000110110010100010011001011100011000101001111100101011011100000100100001010010101101110011100000111000001001101001	"
2020/5/31,CZ9174,上海,北京,"100001111111001010111000111001100111111000111000011101110011001000101000111010010000101110111111000001010011111101000010000001110111101001110110001011	"
2020/5/31,MU5129,上海,北京,"101010110100001011101001011011011011101011111101011000010100001110010100101100100000100011110000011000111011101000001001111111111101111010110111001101	"
2020/5/31,KN5856,深圳,北京,"101001011000110110011010001010101101001011000101111110010101111110010101000000111110101001010011100101000001111111110000011000010100000010000100110100	"
2020/5/31,KN5868,深圳,北京,"100100011010011100110000001100011101011110011011110010101101011111110000101011100110011111100100100010101100110010011011111000011100011110001001100011	"
2020/5/31,KN5912,深圳,北京,"100011001110111111000000100101010101101111101110010001100000011011011010010011110111101110101101001011110100110110101110011010010000100010101011001010	"
2020/5/31,MU9628,深圳,北京,"101101000100001101100101111111011010011101111111111111110111111010111000111010001001101010011101100011000101101010100100111010010111000101010110101010100100000000000101111110100100010010110011100000011001101100010010010100001001101011000110	"
2020/5/31,MF8141,深圳,北京,"101111001011011111010110010111000110111011011011101110111011000010010111000010001010001001011110000110111101010111000001000101011100110010100110110111	"
2020/5/31,CZ5058,深圳,北京,"110000010000110100000110010100100011001110000110110110111011010000010001110011011111010110110100010010010110011101110110110110000101011010100010011111001001111101011100011110010101001110010000000001100010110111110010000100010110000001101100	"
2020/5/31,NS8010,扬州,北京,"100101100011001111011011101010000010001010111010011101111101001100100011111001000110101001111100110110110101011010101101111000001000001110000010011001	"
2020/5/31,MF7176,扬州,北京,"111101100101001011111111110001000010100001111001101101100000000100001011010100010010000101111101111101001101011110101110110101001011111010001000101010	"
2020/5/31,KN2918,通辽,北京,"100101100101001111100110100101100100111110011000111010011111001000000000101001111001000111100010001110001101110010110110111100000100010101101010101010	"
2020/5/31,CZ3993,铜仁,北京,"100111011111010100000100101000010100010111010011111000010111100011011000010010101011100010010001000001110101010011111000010001010000001110000110001100	"
2020/5/31,KN2226,威海,北京,"111000001111100000001001001101010101100100001101101111101111100101010000011100110100111110011110110010001111101001110100111111010110000111100100101001	"
2020/5/31,KN5958,温州,北京,"111011011100111011101000111101100100001101101111011001010110101011110000101110011010010000011101010000010000110000100000010010100000010111001111111101	"
2020/5/31,MU5293,温州,北京,"110111000001101100000101010011101110100010111110111011000011111010011010100000101010100001010101001101000001001001100011100011000101001110110111111100	"
2020/5/31,MU5133,温州,北京,"110100011010001100100110010111001001001001111100100001111010001111111010010011110110001110100000011010110000000010000111010011010001100000010000001011	"
2020/5/31,G58504,温州,北京,"101011110000110100100100010000101101100001110000100100111111001100000101111111110010000001000011101001010011111010011010001000100010000000110101100000	"
2020/5/31,KN2957,乌兰浩特,北京,"100011110010110000001010000100110010111001001110100000001001010001110011101100111010000001011000010100011111010101011111111110101000000111010011010110	"
2020/5/31,KN5732,梧州,北京,"111101111100000010110110001010011010111111011101010000111011011100000000000000111010100001101000011001100100101001001101100111100101100100010101101011	"
2020/5/31,NS8032,西安,北京,"101001111101000100101111001010110101000111111001011011011011001111101110111101100111100010001010010011110100010101111101010000011100101000001101010000	"
2020/5/31,CZ8824,西安,北京,"101011111001000000100011101100010110100110110110101010000001101100100001011110011000110110111110011010101101111001001001000100101011001110011100111001	"
2020/5/31,MF7198,西安,北京,"101001100011101000010110101001000010101001010101110110001000000010010101001100010010001000000100010110001100101110011101010111010000010100111100111001	"
2020/5/31,MU2255,西安,北京,"101010110001101010010111010001011111110011101010101100010010100011010001111100101011110101110011010100011010000100110101101100000000110011000010111011001011101010110001100101010000001111000010010010011100000010101010101000101110000010001110	"
2020/5/31,MF8202,西宁,北京,"101110110101000011100101111100111010101010100000111111010111010001001100011111011110101110010001001000011110011111101000100111110000000101011110001100	"
2020/5/31,CZ5112,西宁,北京,"111010101111100110101010000000100100001011011100101001110000000101100000110011011111011100110100110010001011100010000011011010111101010011000111100001	"
2020/5/31,MU2443,西宁,北京,"111110011001110101010001011101010001110001110001111011011010000001101110010001001111110111110011101101101000110000111010010010000111010001000001010111	"
2020/5/31,KN2966,锡林浩特,北京,"110111000110100110100010010010000001101111111000100001101101111000110101111000101011100110010001110111011110101101000110000010101010000101110011001010	"
2020/5/31,KN5970,烟台,北京,"100010000001100110110010100100010101001101110011101101001011010010001010111000010001110100011111011010010111101101000100111011001010100001111100000111	"
2020/5/31,MU5184,烟台,北京,"101010101010101000011001101100101011001101011101000111100001000010010011111111011001001001101111110011001000100000011000111111000110110001010101100011	"
2020/5/31,KN5520,伊春,北京,"111100100010101101110111101110101110100010001111100100110010101100111100110101001000100001110111110000000011111110001101101000101001011101010110100101	"
2020/5/31,KN5908,义乌,北京,"111101011001011000010101101111101010011111000100101010000110100100000100010101011010011110100111011001010000001011010101010010101001110110011001010000	"
2020/5/31,KN5676,银川,北京,"100010000100001110010011111001111101101101101111010011011000010110101010101010111010101110100011001100100101010110001010000100001100110010010010000100	"
2020/5/31,MU7870,银川,北京,"111110010000110111110010110100111110010010100111010011011000001101001001001110011100011001000001101000011011100000001000010001100111101100101001101110	"
2020/5/31,NS8016,银川,北京,"111111100000110110001101001110000001101010101000001000101001110110011101100010001001000011000100011001101101010000000010110001000000101100111011011100	"
2020/5/31,MF7182,银川,北京,"100010011000111111001111101010111111010100010101111111100000100000111000000001001110000010110100000111111100110011001010010110001111000000101001100011	"
2020/5/31,KN5652,榆林,北京,"100100000010011110000000101110001010000111111111100010000011011100100010110101100110010100000110011100100101011010111000110001111110101001010010101000	"
2020/5/31,KN5676,张掖,北京,"101111011000110010001011001101010011001101101101000011101110011011110000111111110001011101100101001001111111000011010011100001111101100001000011111000	"
2020/5/31,MU9707,昭通,北京,"100011001010110001001100111100110111100100101110001101001100011100010100010110101111000010111100001101100100010110001101011111101110011101101111111010	"
2020/5/31,KN5832,珠海,北京,"101101100111100110010100111011111101000111110010111001111001110001111000100100110000001001000010010000000110001111000011000110001110110111001101000111	"
2020/5/31,CZ3733,珠海,北京,"101110100010001101010000100110110000111010101011100011110101001000110110000000101000110011110001100100010110100010000101011001001100111100010111111100	"
2020/5/31,NS8022,遵义(新舟),北京,"101111010000100001010101000010001101111101010101011100101000010100000110000100011011001010100101111101111001100111011001001111000000110011111111100110	"
2020/5/31,MF7188,遵义(新舟),北京,"101010111100100111110000110101111101000111110011111101011001001100110001011000000111111010010011011101011010001010110110010100111111010110111000000010	"
2020/5/31,CZ6114,北京,鞍山,"110010001011010101111111010100000000110101100001111010000000101111111010001010010110010100100111110110100111001100100110001001000110110001010010100100	"
2020/5/31,CZ3148,北京,北海,"100011110110001011101110000010110010011001000101111010101100011010100100011011101111000000110001010001000011111101110101101011111000110010011111011110	"
2020/5/31,KN5517,北京,白城,"100000110011010100101111111110000001101111111010010110001001010110111100110010100110100110000000000100010011011001110010100001010111001100011111100110	"
2020/5/31,KN5209,北京,毕节,"110001101101001111001110111110011001010011010100110111100001011011011001001001010011010001001110000110000100001100101100000011000110001000010101011111	"
2020/5/31,MU2273,北京,重庆,"110000110101010001010101110111010111001011010101000010101011101110101011110000010100111101001110011011001111101110101001110001010110010110010010001101	"
2020/5/31,CZ3183,北京,重庆,"110110111111111000100101100010100100101100110110000010100101010100011010110010101000000001101010000000101100100011100011000110011001101001101011000101	"
2020/5/31,CZ2704,北京,重庆,"110000111011111000011101100101111100111001110001000001101100101011110001101001000110000011101100000101011001110101011010101111010101011100011010010110	"
2020/5/31,MU5527,北京,重庆,"101110001000100011100011100111101001000011111011010001110111110110011000110000000011001001110000011100100100001101100100010001011111110001100101000110	"
2020/5/31,OQ2002,北京,重庆,"101111100010101011101011100000101001100000100111010100101011011101000101000101111010111011001101101110101000100001100111010100000110001000101100000010	"
2020/5/31,OQ2302,北京,重庆,"100011110111110100110000111011101111011101111111011000000110101110111000000110011000010101001010010110010011101101100011111100010100011111110110110000	"
2020/5/31,CZ2702,北京,重庆,"100100010110100110100011111110110000010000110000010101000111011100010010110001011110110101010111000011111100011010011010100010000110100100100111001000	"
2020/5/31,CZ2802,北京,重庆,"110011001010010101000010100001011011010110110000111001000110001000100100010111110110011010111100001110100011010001011111000010011001111000001001001001	"
2020/5/31,CZ8815,北京,重庆,"101110101011111011000101000100111000111001000100110111001000100100111000010100100100000110010110001011001001010001010010110110100100010100111101111101	"
2020/5/31,CZ3259,北京,重庆,"110111111101100110100001001110101100010000010011011111110100010000110111111011100011111111001011110110010010100100110100000011100101111100010100101100101100101010111101111000100010001011000010100100000010100000110110001101011001011000010000	"
2020/5/31,MF8455,北京,重庆,"101101111001110000101010111100001110001001110000110101001000101100010100000111101100111111100110011000100100001010001011101000010000111011000010110110	"
2020/5/31,CZ5802,北京,重庆,"110101111011111111011111011110111000010000110111100101110101110011000000010011100101011101100100111110111101101011010011111000111100100101101010011010	"
2020/5/31,CZ3188,北京,常德,"110001110010011010111010110001110100000001100011110110000111001000100011000111001001100000000000100000011100010110111111000111000001011100001111011001	"
2020/5/31,KN5215,北京,成都,"111111110011010111011011101010101011011111100001111000001101100110111001000000010100110010100001100011010010101110111001010100100001111101101100111011	"
2020/5/31,KN5217,北京,成都,"100110111001001010000110110101010100111011111010100111100101101011110000010001001000000010100101101010110011110001000110010111010110001110000101001011	"
2020/5/31,MU5231,北京,成都,"101001111110101111001110011001011000110110101100100111011010101001100000111010111000110000011001011100111010110011110111010100010001110101110110100011110001000010000010000110100010101110000101111010001011011011000011111100110010010100101101	"
2020/5/31,KN5227,北京,成都,"101111111111011101101001010011010111101110010000010110100100010111000011011000100001100110100011001110001010001111111010001110100000110111100011111001	"
2020/5/31,CZ8849,北京,成都,"110101100011100001010011001101111111101100110101010011101100001001010001111010010111010110101110010000100111110110100001101110101010010010001011110111100010111001010001001001011011100010010111000010001101010110111111110011101010111011000011	"
2020/5/31,CZ8847,北京,成都,"101101111010100011101110110111101100110100110011100011100110111110101011111100111101110111111001000100001001100110101000100001101011010101011100101010101111010100011111111110111100101101101010110100111101011101111010010000111101011101001010	"
2020/5/31,KN5901,北京,池州,"100001110000111011010011110111000010011000100011010000010000010101000111001000001100110100101100001100000100100101110000010111011010001111001100011000	"
2020/5/31,KN2921,北京,赤峰,"100011110001001000111100001110001110100010111000011110100001100001101000010001111100000100000100011000101111001110111000100100000100111101010010110011	"
2020/5/31,CZ8837,北京,揭阳,"110000011001100101001111010001001100110000001101111011111001010001010100110001110010110010000110011101001100000100101000000110110011000111101110010011	"
2020/5/31,CZ6572,北京,揭阳,"101011110010010000111001000001000111111001111001000000100000111100001011001001010010010001101110101110110001101101010110111100010010101001000111001101	"
2020/5/31,CZ6168,北京,长春,"100101001000010010101100101011011010010000000100010101011101100011010100111110110011100110010101010101010010110101110001100000100010010110111100001001	"
2020/5/31,CZ6180,北京,长春,"111101101110000110111110110101010101110011100101110001100100111011111000010010101000111110001010000101011100100111101010110000001110000001011100010110	"
2020/5/31,NS8017,北京,长春,"110111100110011000000010110000011111101111001010101100111001101001101001101110100100101100111101101110010110110011011100111010100111110100111010101001	"
2020/5/31,KN5529,北京,长春,"110111001111000000110010111110101011000000111000100111010101010000100000101011000000000101110110001001000011001000110011001110100110011010110100110000	"
2020/5/31,MF7183,北京,长春,"100011111001011100111100000110010000001000000001111110000100011110100111000101100000111011011101101100100101010011000111100110111101011001001010001011	"
2020/5/31,KN2911,北京,长沙,"110010001011100111011111010101000010111010001000111011110001100110011100011000110111000101111000011101000111011101101010000110001101101101001010100111	"
2020/5/31,CZ6600,北京,长沙,"100111111001110000001010111100010100100000110011001000000101010000001001100111011111010111011110011011101001100100100000000101001010111010100000010011	"
2020/5/31,CZ3148,北京,长沙,"110010101110101000100000000101001001101100000011011000001100101110101011010001111010011001011111111100101000100011101000110000100111111011000010000101	"
2020/5/31,CZ3936,北京,长沙,"100011010110011100000100110110110000011101011110011000101110011101010110001001111100101001111010011111110001001010110001000101000000000111010110000000	"
2020/5/31,MF8148,北京,长沙,"111110111110100100001001000101000110001000001010101100011110001110101011000110100011010100100101110001101100101101010111101001111000111111100000100101	"
2020/5/31,CZ5061,北京,长沙,"110010011000001001011001010011000110011011101000011100000011101111001000110011100010101111101001111010000111101100100010100111001010001110100001000001	"
2020/5/31,CZ3142,北京,长沙,"110110000010100111111111000110101111000010000010010110101101111100101000111101110001011010110001000100101000110000111110011011101010101011010010000000	"
2020/5/31,MF8192,北京,长沙,"100000011100011101111010110010001001000101111101001010111001000111000100000111000101111001010110000000001100000000011100001101010000110001110101000011	"
2020/5/31,CZ5081,北京,长沙,"110011100010011110100011000101001000011011110101000100110101010111011001110011011001111110111011101000011010010011110110111100101001011100011100110111	"
2020/5/31,CZ6122,北京,大连,"100001100101100010111001010100001000010111001101100111110011000010101001111101101000100111011001000001001111110101011000000110001010101110111010110000	"
2020/5/31,CZ6128,北京,大连,"110110001001011011101001100011100001100110000000101111110011111101011001011000000100000001000110010000001111110110011000110010001101001111100101100010	"
2020/5/31,CZ6126,北京,大连,"110010101000010010010100111011010001001010011000110110010111101111010101110101010100111110010110010111111010011010010111100110011101000100100101000001	"
2020/5/31,CZ6130,北京,大连,"101110111010100101111011011101000100100100010100011001110011111100101101010111101101110100111011111001000011110111111011011000010001001001000011110010	"
2020/5/31,CZ6134,北京,大连,"100011100010110001011011000111111111100011111011001101101110111001011101001110101111100000101010111100010010111100000010010110010010110010101100110100	"
2020/5/31,KN5769,北京,东营,"100010100000110011111001010111011000011000111101110111111000000100100000110010100100000001001010001001011001110010101111010000110000110110010110100011	"
2020/5/31,KN5301,北京,鄂尔多斯,"100001010000000101111100011001110110001001101110111011010010101111001110111100110010101010111111111101010110101101110100101000111000100001100101101111	"
2020/5/31,KN5217,北京,鄂尔多斯,"110110110000111110100111011010101110011001001011101101101000011101110110001001100000111011110011100110110010000010001101001111011101000111111001101111	"
2020/5/31,JD5211,北京,二连浩特,"110010111001001100001110011110101011001011011001101111010110011110100111010111011000011001001011010011011101011010010000000001011110000011100001100111	"
2020/5/31,KN5951,北京,佛山,"101000010110111111011000101011100101111011101000100101011110100010011001000111000001110111011010000010011010111100100101101110011011011100110011100000	"
2020/5/31,KN5775,北京,福州,"100111010011111101100001001100000011101010111100010101110100101000111001100010000110110000101110000000011110110011001100010011110001001100110110001100	"
2020/5/31,MF8120,北京,福州,"100100000001010001101010101110111100000111011100110010110101110101110000100100001010100010011110110100000010010111111011010001101111000101011101111010	"
2020/5/31,MF8108,北京,福州,"101111000101100000111000000010101100100101100101110100111100111001001010110010001011100101011110101100100111011000100100100011111100000000010111001011	"
2020/5/31,MF8172,北京,福州,"101001001011001100101100011110111101111111011011100100010100010101011011011011110100100000001001111011001101101001001100111111010100110000100010101001	"
2020/5/31,MF8116,北京,福州,"100001000000001010100000111010010100001011011100110010111011110010111101101001011000100100110110010010101011010100010110110111111100100101101101110010	"
2020/5/31,MF8166,北京,福州,"111101000011111111000100100011010000010000111010100000001111100010000000001110010010001111100100000101011111101001011011010101110111010000010000010100	"
2020/5/31,CZ5049,北京,福州,"101000110000110111011000011011011010010100010000101011100111101011001001100111010011110101011110101001110101100000111010110101111111111111110101000011	"
2020/5/31,CZ5069,北京,福州,"100111111001011110110101110001100101100100110011110110001010010101110011100000010001010100001001000001001000111100111110100100111110101010011101000000	"
2020/5/31,CZ5043,北京,福州,"101111011111100010010111010010001000000110110000011000101101010101110000001100000010010010010110100010100010110010001101100001011101000010001100111111111100110001010011100000101000100111101100101010101011011100000100000110110100010010001010	"
2020/5/31,CZ5073,北京,福州,"100110101011010001011001000100110101011000100010100111101101001101001101101010011000101111001100111100010010110000111001101001100000101000000100111101	"
2020/5/31,CZ5053,北京,福州,"110110010001000110001100100010000000100101001101110011111011111011000101101010110100001010010101110111011101111100011011101000100100101110000110000011	"
2020/5/31,KN5899,北京,广州,"100111010011111010001101000001110101100010110001001010101011110011011011000001101011101111010011100111100010100001010100110010011100001101111011010111	"
